index,date,flow ,flow (mm/sec),day,month,year
3427,5/20/11,20.4447296,1.15E-18,20,5,2011
3428,5/21/11,13.2805792,7.44E-19,21,5,2011
3429,5/22/11,10.0807808,5.65E-19,22,5,2011
3430,5/23/11,8.778208,4.92E-19,23,5,2011
3431,5/24/11,10.3639488,5.80E-19,24,5,2011
3432,5/25/11,8.8065248,4.93E-19,25,5,2011
3433,5/26/11,6.5411808,3.66E-19,26,5,2011
3434,5/27/11,5.2669248,2.95E-19,27,5,2011
3435,5/28/11,4.4740544,2.51E-19,28,5,2011
3436,5/29/11,3.9926688,2.24E-19,29,5,2011
3437,5/30/11,3.6528672,2.05E-19,30,5,2011
3438,5/31/11,3.1714816,1.78E-19,31,5,2011
3439,6/1/11,2.70708608,1.52E-19,1,6,2011
3440,6/2/11,2.44657152,1.37E-19,2,6,2011
3441,6/3/11,2.19738368,1.23E-19,3,6,2011
3442,6/4/11,1.9397008,1.09E-19,4,6,2011
3443,6/5/11,1.84908704,1.04E-19,5,6,2011
3444,6/6/11,1.6706912,9.36E-20,6,6,2011
3445,6/7/11,1.41017664,7.90E-20,7,6,2011
3446,6/8/11,1.24310752,6.96E-20,8,6,2011
3447,6/9/11,1.19496896,6.69E-20,9,6,2011
3448,6/10/11,1.34787968,7.55E-20,10,6,2011
3449,6/11/11,1.47530528,8.26E-20,11,6,2011
3450,6/12/11,2.01615616,1.13E-19,12,6,2011
3451,6/13/11,2.45506656,1.38E-19,13,6,2011
3452,6/14/11,2.20021536,1.23E-19,14,6,2011
3453,6/15/11,1.90288896,1.07E-19,15,6,2011
3454,6/16/11,1.64520608,9.21E-20,16,6,2011
3455,6/17/11,1.39318656,7.80E-20,17,6,2011
3456,6/18/11,1.36203808,7.63E-20,18,6,2011
3457,6/19/11,1.62538432,9.10E-20,19,6,2011
3458,6/20/11,1.37053312,7.68E-20,20,6,2011
3459,6/21/11,1.11568192,6.25E-20,21,6,2011
3460,6/22/11,0.97976128,5.49E-20,22,6,2011
3461,6/23/11,1.0477216,5.87E-20,23,6,2011
3462,6/24/11,1.23744416,6.93E-20,24,6,2011
3463,6/25/11,1.78112672,9.98E-20,25,6,2011
3464,6/26/11,2.05013632,1.15E-19,26,6,2011
3465,6/27/11,1.73865152,9.74E-20,27,6,2011
3466,6/28/11,1.42433504,7.98E-20,28,6,2011
3467,6/29/11,1.22328576,6.85E-20,29,6,2011
3468,6/30/11,1.132672,6.34E-20,30,6,2011
3469,7/1/11,1.01090976,5.66E-20,1,7,2011
3470,7/2/11,0.8919792,5.00E-20,2,7,2011
3471,7/3/11,0.80986048,4.54E-20,3,7,2011
3472,7/4/11,0.8070288,4.52E-20,4,7,2011
3473,7/5/11,0.81269216,4.55E-20,5,7,2011
3474,7/6/11,0.96843456,5.42E-20,6,7,2011
3475,7/7/11,0.96843456,5.42E-20,7,7,2011
3476,7/8/11,0.8778208,4.92E-20,8,7,2011
3477,7/9/11,0.44457376,2.49E-20,9,7,2011
3478,7/10/11,0.232764096,1.30E-20,10,7,2011
3479,7/11/11,0.33130656,1.86E-20,11,7,2011
3480,7/12/11,0.424752,2.38E-20,12,7,2011
3481,7/13/11,0.4530688,2.54E-20,13,7,2011
3482,7/14/11,0.52669248,2.95E-20,14,7,2011
3483,7/15/11,0.69092992,3.87E-20,15,7,2011
3484,7/16/11,0.61447456,3.44E-20,16,7,2011
3485,7/17/11,0.54085088,3.03E-20,17,7,2011
3486,7/18/11,0.51253408,2.87E-20,18,7,2011
3487,7/19/11,0.57199936,3.20E-20,19,7,2011
3488,7/20/11,0.4813856,2.70E-20,20,7,2011
3489,7/21/11,0.204164128,1.14E-20,21,7,2011
3490,7/22/11,0.174431488,9.77E-21,22,7,2011
3491,7/23/11,0.2973264,1.67E-20,23,7,2011
3492,7/24/11,0.32847488,1.84E-20,24,7,2011
3493,7/25/11,0.36245504,2.03E-20,25,7,2011
3494,7/26/11,0.45023712,2.52E-20,26,7,2011
3495,7/27/11,0.566336,3.17E-20,27,7,2011
3496,7/28/11,0.58332608,3.27E-20,28,7,2011
3497,7/29/11,0.78154368,4.38E-20,29,7,2011
3498,7/30/11,1.00241472,5.61E-20,30,7,2011
3499,7/31/11,0.92312768,5.17E-20,31,7,2011
3500,8/1/11,0.8919792,5.00E-20,1,8,2011
3501,8/2/11,0.920296,5.15E-20,2,8,2011
3502,8/3/11,0.87498912,4.90E-20,3,8,2011
3503,8/4/11,0.70508832,3.95E-20,4,8,2011
3504,8/5/11,0.57199936,3.20E-20,5,8,2011
3505,8/6/11,0.495544,2.78E-20,6,8,2011
3506,8/7/11,0.50687072,2.84E-20,7,8,2011
3507,8/8/11,0.57766272,3.24E-20,8,8,2011
3508,8/9/11,0.54651424,3.06E-20,9,8,2011
3509,8/10/11,0.60314784,3.38E-20,10,8,2011
3510,8/11/11,0.61164288,3.43E-20,11,8,2011
3511,8/12/11,0.56916768,3.19E-20,12,8,2011
3512,8/13/11,0.4105936,2.30E-20,13,8,2011
3513,8/14/11,0.221154208,1.24E-20,14,8,2011
3514,8/15/11,0.30298976,1.70E-20,15,8,2011
3515,8/16/11,0.86932576,4.87E-20,16,8,2011
3516,8/17/11,1.06754336,5.98E-20,17,8,2011
3517,8/18/11,1.3025728,7.30E-20,18,8,2011
3518,8/19/11,1.25726592,7.04E-20,19,8,2011
3519,8/20/11,1.16382048,6.52E-20,20,8,2011
3520,8/21/11,1.0477216,5.87E-20,21,8,2011
3521,8/22/11,0.88914752,4.98E-20,22,8,2011
3522,8/23/11,0.79003872,4.42E-20,23,8,2011
3523,8/24/11,0.75322688,4.22E-20,24,8,2011
3524,8/25/11,0.74756352,4.19E-20,25,8,2011
3525,8/26/11,0.79853376,4.47E-20,26,8,2011
3526,8/27/11,0.88631584,4.96E-20,27,8,2011
3527,8/28/11,3.7095008,2.08E-19,28,8,2011
3528,8/29/11,16.848496,9.44E-19,29,8,2011
3529,8/30/11,13.1956288,7.39E-19,30,8,2011
3530,8/31/11,6.7110816,3.76E-19,31,8,2011
3531,9/1/11,4.3607872,2.44E-19,1,9,2011
3532,9/2/11,3.2847488,1.84E-19,2,9,2011
3533,9/3/11,2.33896768,1.31E-19,3,9,2011
3534,9/4/11,1.86041376,1.04E-19,4,9,2011
3535,9/5/11,1.60556256,8.99E-20,5,9,2011
3536,9/6/11,1.7556416,9.83E-20,6,9,2011
3537,9/7/11,3.3413824,1.87E-19,7,9,2011
3538,9/8/11,6.7393984,3.77E-19,8,9,2011
3539,9/9/11,6.3995968,3.58E-19,9,9,2011
3540,9/10/11,4.4740544,2.51E-19,10,9,2011
3541,9/11/11,3.3413824,1.87E-19,11,9,2011
3542,9/12/11,2.69575936,1.51E-19,12,9,2011
3543,9/13/11,2.2228688,1.24E-19,13,9,2011
3544,9/14/11,1.90572064,1.07E-19,14,9,2011
3545,9/15/11,1.68768128,9.45E-20,15,9,2011
3546,9/16/11,1.699008,9.52E-20,16,9,2011
3547,9/17/11,1.5857408,8.88E-20,17,9,2011
3548,9/18/11,1.4016816,7.85E-20,18,9,2011
3549,9/19/11,1.274256,7.14E-20,19,9,2011
3550,9/20/11,1.14966208,6.44E-20,20,9,2011
3551,9/21/11,1.14399872,6.41E-20,21,9,2011
3552,9/22/11,1.20063232,6.72E-20,22,9,2011
3553,9/23/11,1.36486976,7.64E-20,23,9,2011
3554,9/24/11,2.55983872,1.43E-19,24,9,2011
3555,9/25/11,4.4457376,2.49E-19,25,9,2011
3556,9/26/11,3.398016,1.90E-19,26,9,2011
3557,9/27/11,2.65894752,1.49E-19,27,9,2011
3558,9/28/11,2.09827488,1.18E-19,28,9,2011
3559,9/29/11,1.95102752,1.09E-19,29,9,2011
3560,9/30/11,5.1253408,2.87E-19,30,9,2011
3561,10/1/11,5.9748448,3.35E-19,1,10,2011
3562,10/2/11,5.946528,3.33E-19,2,10,2011
3563,10/3/11,10.9302848,6.12E-19,3,10,2011
3564,10/4/11,12.3744416,6.93E-19,4,10,2011
3565,10/5/11,13.025728,7.30E-19,5,10,2011
3566,10/6/11,9.7976128,5.49E-19,6,10,2011
3567,10/7/11,6.1730624,3.46E-19,7,10,2011
3568,10/8/11,4.8421728,2.71E-19,8,10,2011
3569,10/9/11,3.9926688,2.24E-19,9,10,2011
3570,10/10/11,3.3696992,1.89E-19,10,10,2011
3571,10/11/11,3.1714816,1.78E-19,11,10,2011
3572,10/12/11,2.83168,1.59E-19,12,10,2011
3573,10/13/11,2.73540288,1.53E-19,13,10,2011
3574,10/14/11,4.105936,2.30E-19,14,10,2011
3575,10/15/11,11.4966208,6.44E-19,15,10,2011
3576,10/16/11,11.4116704,6.39E-19,16,10,2011
3577,10/17/11,7.0792,3.96E-19,17,10,2011
3578,10/18/11,5.2952416,2.97E-19,18,10,2011
3579,10/19/11,4.5590048,2.55E-19,19,10,2011
3580,10/20/11,7.1075168,3.98E-19,20,10,2011
3581,10/21/11,8.7498912,4.90E-19,21,10,2011
3582,10/22/11,6.4279136,3.60E-19,22,10,2011
3583,10/23/11,5.238608,2.93E-19,23,10,2011
3584,10/24/11,4.6156384,2.59E-19,24,10,2011
3585,10/25/11,4.24752,2.38E-19,25,10,2011
3586,10/26/11,3.9077184,2.19E-19,26,10,2011
3587,10/27/11,4.0776192,2.28E-19,27,10,2011
3588,10/28/11,5.804944,3.25E-19,28,10,2011
3589,10/29/11,5.4368256,3.05E-19,29,10,2011
3590,10/30/11,5.6916768,3.19E-19,30,10,2011
3591,10/31/11,6.7393984,3.77E-19,31,10,2011
3592,11/1/11,6.6827648,3.74E-19,1,11,2011
3593,11/2/11,6.8526656,3.84E-19,2,11,2011
3594,11/3/11,6.9659328,3.90E-19,3,11,2011
3595,11/4/11,6.5411808,3.66E-19,4,11,2011
3596,11/5/11,5.6067264,3.14E-19,5,11,2011
3597,11/6/11,4.7855392,2.68E-19,6,11,2011
3598,11/7/11,4.2758368,2.39E-19,7,11,2011
3599,11/8/11,3.9360352,2.20E-19,8,11,2011
3600,11/9/11,3.7378176,2.09E-19,9,11,2011
3601,11/10/11,4.6156384,2.59E-19,10,11,2011
3602,11/11/11,12.600976,7.06E-19,11,11,2011
3603,11/12/11,13.9035488,7.79E-19,12,11,2011
3604,11/13/11,8.6932576,4.87E-19,13,11,2011
3605,11/14/11,6.8526656,3.84E-19,14,11,2011
3606,11/15/11,6.1164288,3.43E-19,15,11,2011
3607,11/16/11,5.6916768,3.19E-19,16,11,2011
3608,11/17/11,6.088112,3.41E-19,17,11,2011
3609,11/18/11,5.6916768,3.19E-19,18,11,2011
3610,11/19/11,4.7005888,2.63E-19,19,11,2011
3611,11/20/11,4.2758368,2.39E-19,20,11,2011
3612,11/21/11,3.964352,2.22E-19,21,11,2011
3613,11/22/11,3.6245504,2.03E-19,22,11,2011
3614,11/23/11,5.5500928,3.11E-19,23,11,2011
3615,11/24/11,6.1447456,3.44E-19,24,11,2011
3616,11/25/11,5.2102912,2.92E-19,25,11,2011
3617,11/26/11,5.3235584,2.98E-19,26,11,2011
3618,11/27/11,6.1730624,3.46E-19,27,11,2011
3619,11/28/11,6.3429632,3.55E-19,28,11,2011
3620,11/29/11,6.1730624,3.46E-19,29,11,2011
3621,11/30/11,9.769296,5.47E-19,30,11,2011
3622,12/1/11,14.4132512,8.07E-19,1,12,2011
3623,12/2/11,9.769296,5.47E-19,2,12,2011
3624,12/3/11,7.1924672,4.03E-19,3,12,2011
3625,12/4/11,5.9748448,3.35E-19,4,12,2011
3626,12/5/11,5.4085088,3.03E-19,5,12,2011
3627,12/6/11,5.1819744,2.90E-19,6,12,2011
3628,12/7/11,8.353456,4.68E-19,7,12,2011
3629,12/8/11,24.4657152,1.37E-18,8,12,2011
3630,12/9/11,28.599968,1.60E-18,9,12,2011
3631,12/10/11,15.4043392,8.63E-19,10,12,2011
3632,12/11/11,10.9869184,6.15E-19,11,12,2011
3633,12/12/11,8.7498912,4.90E-19,12,12,2011
3634,12/13/11,7.4756352,4.19E-19,13,12,2011
3635,12/14/11,6.7110816,3.76E-19,14,12,2011
3636,12/15/11,6.37128,3.57E-19,15,12,2011
3637,12/16/11,6.5978144,3.70E-19,16,12,2011
3638,12/17/11,6.088112,3.41E-19,17,12,2011
3639,12/18/11,5.2669248,2.95E-19,18,12,2011
3640,12/19/11,4.4174208,2.47E-19,19,12,2011
3641,12/20/11,4.6156384,2.59E-19,20,12,2011
3642,12/21/11,4.4740544,2.51E-19,21,12,2011
3643,12/22/11,5.1819744,2.90E-19,22,12,2011
3644,12/23/11,6.6827648,3.74E-19,23,12,2011
3645,12/24/11,7.5889024,4.25E-19,24,12,2011
3646,12/25/11,5.4368256,3.05E-19,25,12,2011
3647,12/26/11,5.097024,2.85E-19,26,12,2011
3648,12/27/11,4.6439552,2.60E-19,27,12,2011
3649,12/28/11,10.7887008,6.04E-19,28,12,2011
3650,12/29/11,13.592064,7.61E-19,29,12,2011
3651,12/30/11,8.9481088,5.01E-19,30,12,2011
3652,12/31/11,7.362368,4.12E-19,31,12,2011
